id,email,name,website,amenity,building,shop,tourism,information,addr:full,tags_search,additional_information,geometry,sentence,gml_id,interpreted_type,mid_labels,bosserhof_class,short_reason
13366753918,,Stadtwerke Peine GmbH,,charging_station,,,,,,capacity 2 fee yes payment nfc mobile payments yes payment online payment yes payment rfid card yes socket type2 2 socket type2 current 22 kw,,POINT (10.388140678405762 52.321876525878906),Stadtwerke Peine GmbH. Amenity: charging_station. Additional tags: capacity 2 fee yes payment nfc mobile payments yes payment online payment yes payment rfid card yes socket type2 2 socket type2 current 22 kw.,13366753918,Electric vehicle charging station,[],,The OSM tag amenity=charging_station and accompanying tags describe an outdoor electric vehicle char
11238317356,,Frische Bio-Eier,https://klostergut-dibbesdorf.de,vending_machine,,,,,,check date 2026 01 04 covered yes currency eur yes indoor no payment girocard yes vending eggs sweets drinks,,POINT (10.576827049255371 52.269649505615234),Frische Bio-Eier. Website: https://klostergut-dibbesdorf.de. Amenity: vending_machine. Additional tags: check date 2026 01 04 covered yes currency eur yes indoor no payment girocard yes vending eggs sweets drinks.,11238317356,Outdoor vending machine for fresh organic eggs,[],,"The POI is tagged as amenity=vending_machine, selling eggs (and sweets/drinks), and is specified as "
12192185404,,,,bench,,,,,,backrest yes,,POINT (10.620678901672363 52.192176818847656),Amenity: bench. Additional tags: backrest yes.,12192185404,public bench,[],,"The feature is an outdoor amenity bench (amenity=bench, backrest=yes), which is street furniture rat"
5613836716,,,,,,,information,board,,,,POINT (10.41873836517334 51.83897399902344),Tourism: information; Information: board.,5613836716,Tourist information board (outdoor signage),[],,The OSM tags tourism=information and information=board indicate an outdoor tourist information signb
919733245,,Kapelle,,place_of_worship,,,,,,check date 2024 01 06,religion: christian,POINT (10.416820526123047 51.91387176513672),Kapelle. Amenity: place_of_worship. Additional information: religion: christian. Additional tags: check date 2024 01 06.,919733245,Christian chapel,['meetup'],,"The OSM tags “amenity=place_of_worship” with religion=Christian clearly identify this as a chapel, a"
10682512661,,Tchibo,https://www.tchibo.de/tchibo-im-supermarkt-gerta-overbeck-ring-2-38446-wolfsburg-reislingen-a1438016.html,,,coffee,,,"Gerta-Overbeck-Ring, 2, Wolfsburg, 38446",branch im supermarkt bestellservice edeka bahrs fil brand tchibo brand wikidata q564213 wheelchair yes,,POINT (10.841480255126953 52.41495132446289),"Tchibo. Website: https://www.tchibo.de/tchibo-im-supermarkt-gerta-overbeck-ring-2-38446-wolfsburg-reislingen-a1438016.html. Shop: coffee. Address: Gerta-Overbeck-Ring, 2, Wolfsburg, 38446. Additional tags: branch im supermarkt bestellservice edeka bahrs fil brand tchibo brand wikidata q564213 wheelchair yes.",10682512661,Tchibo coffee shop branch inside an EDEKA supermarket,"['retail_daily', 'errands', 'work']",retail (small-scale),"The place is tagged shop=coffee and described as a Tchibo branch inside an EDEKA supermarket, so peo"
12457793019,,,,bench,,,,,,backrest no material wood seats 7,,POINT (10.335052490234375 51.655242919921875),Amenity: bench. Additional tags: backrest no material wood seats 7.,12457793019,Outdoor bench,[],,The OSM tags indicate amenity=bench with wood material and seating for seven. This is a piece of out
12773063865,,,,waste_basket,,,,,,waste trash,,POINT (10.51280689239502 52.26417541503906),Amenity: waste_basket. Additional tags: waste trash.,12773063865,Waste basket,[],,"The OSM tag amenity=waste_basket refers to a trash receptacle, which is an outdoor street furniture "
1448983312,,,,hunting_stand,,,,,,height 2 hide no lockable no shelter no,,POINT (10.647892951965332 52.49945068359375),Amenity: hunting_stand. Additional tags: height 2 hide no lockable no shelter no.,1448983312,hunting stand,[],,"The OSM tag amenity=hunting_stand refers to an elevated outdoor platform used by hunters, not an ent"
816967523,,Autowaschpark,https://www.rakelbusch.de,car_wash,commercial,,,,"Käthe-Kruse-Straße, 3",,,"POLYGON ((10.407366752624512 51.935516357421875, 10.406394004821777 51.935211181640625, 10.406587600708008 51.93497085571289, 10.407577514648438 51.9352912902832, 10.407366752624512 51.935516357421875))","Autowaschpark. Website: https://www.rakelbusch.de. Amenity: car_wash; Building: commercial. Address: Käthe-Kruse-Straße, 3.",816967523,Automatic car wash facility,['errands'],Services,The OSM tag amenity=car_wash and building=commercial indicate a commercial car‐washing establishment
574369889,,,,shelter,,,,,,bench yes bin yes shelter type public transport,,"POLYGON ((10.520185470581055 52.25950622558594, 10.520268440246582 52.25948715209961, 10.52026081085205 52.25947570800781, 10.520176887512207 52.25949478149414, 10.520185470581055 52.25950622558594))",Amenity: shelter. Additional tags: bench yes bin yes shelter type public transport.,574369889,Public transport shelter,[],,"The OSM tags indicate amenity=shelter with shelter=public_transport, bench=yes, bin=yes. This descri"
10028719294,,Bassart Guitars,https://www.bassartguitars.de,,,musical_instrument,,,"Bortfelder Straße, 3, Wendeburg, 38176",,,POINT (10.406904220581055 52.29885482788086),"Bassart Guitars. Website: https://www.bassartguitars.de. Shop: musical_instrument. Address: Bortfelder Straße, 3, Wendeburg, 38176.",10028719294,Bassart Guitars musical instrument shop,"['retail_non_daily', 'errands', 'work']",retail (small-scale),OSM tag shop=musical_instrument and the name ‘Bassart Guitars’ indicate a retail outlet for musical 
10833548564,,,,bench,,,,,,backrest yes,,POINT (10.550407409667969 52.038909912109375),Amenity: bench. Additional tags: backrest yes.,10833548564,Bench with backrest,[],,"The feature is an outdoor bench (amenity=bench, backrest=yes), which is a piece of street furniture "
3609545097,,Deutsche Post,,post_box,,,,,,brand deutsche post check date 2025 08 10 collection times mo fr 17 00 sa 09 45,,POINT (10.432022094726562 52.35463333129883),Deutsche Post. Amenity: post_box. Additional tags: brand deutsche post check date 2025 08 10 collection times mo fr 17 00 sa 09 45.,3609545097,post box (mailbox),[],,The feature is tagged amenity=post_box (Deutsche Post collection box) and is a standalone outdoor ma
374393023,,,,place_of_worship,chapel,,,,,,religion: christian,"POLYGON ((10.976363182067871 52.41156005859375, 10.976506233215332 52.41154861450195, 10.97649097442627 52.411476135253906, 10.976346969604492 52.4114875793457, 10.976363182067871 52.41156005859375))",Amenity: place_of_worship; Building: chapel. Additional information: religion: christian.,374393023,Christian chapel,['meetup'],,"The OSM tags (amenity=place_of_worship, building=chapel, religion=christian) identify an enterable r"
1126711400,,VOW Immobiliengruppe,,parking,,,,,,access private capacity 5 fee yes surface paving stones wheelchair yes,parking: surface,"POLYGON ((10.560770988464355 52.178253173828125, 10.560754776000977 52.178253173828125, 10.560588836669922 52.17826461791992, 10.560578346252441 52.17826461791992, 10.560585021972656 52.178306579589844, 10.56077766418457 52.17829513549805, 10.560770988464355 52.178253173828125))",VOW Immobiliengruppe. Amenity: parking. Additional information: parking: surface. Additional tags: access private capacity 5 fee yes surface paving stones wheelchair yes.,1126711400,Private surface parking lot for VOW Immobiliengruppe,[],,"The OSM tags (amenity=parking, parking=surface) and details about capacity, surface paving stones, p"
11691611527,,,,,,,information,guidepost,,check date 2024 03 04 description wegweiser mit knotenpunktnummer 70 ausgeschilderte routen allerhoheit direction east sandkamp 8 2 km weyhausen 4 2 km direction north fallersleben 14 km osloß 2 8 km direction south bhf gifhorn 8 8 km tankumsee 2 4 km,bicycle: yes,POINT (10.653217315673828 52.459232330322266),Tourism: information; Information: guidepost. Additional information: bicycle: yes. Additional tags: check date 2024 03 04 description wegweiser mit knotenpunktnummer 70 ausgeschilderte routen allerhoheit direction east sandkamp 8 2 km weyhausen 4 2 km direction north fallersleben 14 km osloß 2 8 km direction south bhf gifhorn 8 8 km tankumsee 2 4 km.,11691611527,Bicycle route guidepost,[],,"The OSM tags (tourism=information, information=guidepost, bicycle=yes) and the description (Wegweise"
1115749117,,Kindertagesstätte Kasernenstraße,,kindergarten,,,,,,,,"POLYGON ((10.534485816955566 52.26886749267578, 10.533653259277344 52.26866149902344, 10.534097671508789 52.268043518066406, 10.534459114074707 52.268131256103516, 10.53441333770752 52.26819610595703, 10.534595489501953 52.268245697021484, 10.534621238708496 52.26820755004883, 10.534708976745605 52.268226623535156, 10.534667015075684 52.26823806762695, 10.534676551818848 52.26824951171875, 10.534701347351074 52.268280029296875, 10.53479290008545 52.268253326416016, 10.534821510314941 52.26827621459961, 10.53480052947998 52.268306732177734, 10.534821510314941 52.268310546875, 10.53487491607666 52.26832580566406, 10.534485816955566 52.26886749267578))",Kindertagesstätte Kasernenstraße. Amenity: kindergarten.,1115749117,Kindertagesstätte (Kindergarten/Daycare Centre),"['childcare', 'work']",kindergartens,The OSM tag amenity=kindergarten and the German term “Kindertagesstätte” clearly indicate a daycare/
1377860022,,,,bicycle_parking,,,,,,access yes capacity 12 covered no fee no,bicycle_parking: stands,POINT (10.519542694091797 52.259857177734375),Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: access yes capacity 12 covered no fee no.,1377860022,bicycle parking stands,[],,The feature is an outdoor bicycle parking facility with stands (amenity=bicycle_parking) and no cove
303917838,,,,,,,information,guidepost,,,,POINT (10.28318977355957 51.729679107666016),Tourism: information; Information: guidepost.,303917838,Tourist information guidepost,[],,The OSM tags ‘tourism=information’ and ‘information=guidepost’ denote an outdoor tourist signpost ra
1131605609,,,,parking,,,,,,access customers fee no,parking: surface,"POLYGON ((10.80101203918457 52.42533874511719, 10.800698280334473 52.42533493041992, 10.80048942565918 52.425331115722656, 10.800495147705078 52.42528533935547, 10.80102252960205 52.425296783447266, 10.80101203918457 52.42533874511719))",Amenity: parking. Additional information: parking: surface. Additional tags: access customers fee no.,1131605609,Surface parking lot,[],,"The OSM tags indicate an amenity=parking with parking=surface, which describes an open-air parking l"
9579998008,,Glückskauf,https://sozialeskaufhaus.de/,,,charity,,,,payment cash yes roof levels 0,second_hand: yes,POINT (10.006258010864258 52.04793167114258),Glückskauf. Website: https://sozialeskaufhaus.de/. Shop: charity. Additional information: second_hand: yes. Additional tags: payment cash yes roof levels 0.,9579998008,Charity second-hand shop,"['retail_non_daily', 'errands', 'work']",retail (small-scale),The OSM snippet tags this place as shop=charity with second_hand=yes and cash payment allowed. This 
587717687,,,,parking_space,,,,,,capacity 1,,"POLYGON ((10.33365249633789 51.803016662597656, 10.333640098571777 51.80299758911133, 10.333719253540039 51.802974700927734, 10.333732604980469 51.80299758911133, 10.33365249633789 51.803016662597656))",Amenity: parking_space. Additional tags: capacity 1.,587717687,Parking space,[],,"The OSM tags (amenity=parking_space, capacity=1) describe a single outdoor parking spot, which is in"
11171938618,,,,bench,,,,,,backrest yes,,POINT (10.548864364624023 52.1517448425293),Amenity: bench. Additional tags: backrest yes.,11171938618,bench,[],,"The OSM tag amenity=bench with backrest=yes clearly describes an outdoor seating object, not an ente"
12810987588,,Stadtwerke Wolfenbüttel,,charging_station,,,,,,capacity 2,,POINT (10.532146453857422 52.15985870361328),Stadtwerke Wolfenbüttel. Amenity: charging_station. Additional tags: capacity 2.,12810987588,Electric vehicle charging station,[],,"This POI is tagged amenity=charging_station with capacity=2, indicating an outdoor EV charging insta"
4926352847,,,,bicycle_parking,,,,,,capacity 12 covered yes,bicycle_parking: stands,POINT (10.541207313537598 52.25483703613281),Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: capacity 12 covered yes.,4926352847,"Bicycle parking facility (covered, 12 stands)",[],,"The place is an amenity=bicycle_parking with stands, capacity 12 and covered=yes, indicating an outd"
12180996739,,,,,,,information,guidepost,,hiking yes,,POINT (10.310256958007812 51.701560974121094),Tourism: information; Information: guidepost. Additional tags: hiking yes.,12180996739,Tourist information guidepost,[],,"The place is a hiking guidepost for tourist information (OSM: tourism=information, information=guide"
7770956057,,,,,,,information,board,,,,POINT (10.535491943359375 52.485687255859375),Tourism: information; Information: board.,7770956057,tourist information board,[],,The OSM tags tourism=information and information=board indicate a standalone information sign or pan
42729830,,,,parking,,,,,,access customers fee no,parking: surface,"POLYGON ((10.828720092773438 52.44480895996094, 10.828601837158203 52.44511413574219, 10.82790470123291 52.4450798034668, 10.828017234802246 52.444725036621094, 10.828720092773438 52.44480895996094))",Amenity: parking. Additional information: parking: surface. Additional tags: access customers fee no.,42729830,surface parking lot,[],,"The OSM tags indicate amenity=parking and parking=surface, describing an outdoor parking area withou"
